ts,ticker,side,price,risk_score,reasons
1785210090,KXBTC15M-26JUL272345-45,yes,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785210120,KXBTC15M-26JUL272345-45,yes,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785210966,KXBTC15M-26JUL280000-00,no,95,30,only 0s of confirmation
1785210976,KXBTC15M-26JUL280000-00,no,96,30,only 10s of confirmation
1785210987,KXBTC15M-26JUL280000-00,no,96,30,only 20s of confirmation
1785210997,KXBTC15M-26JUL280000-00,no,97,30,only 31s of confirmation
1785211007,KXBTC15M-26JUL280000-00,no,97,30,only 41s of confirmation
1785211017,KXBTC15M-26JUL280000-00,no,98,55,only 51s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785211027,KXBTC15M-26JUL280000-00,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785211974,KXBTC15M-26JUL280015-15,no,98,80,weak cushion (dist/vol ratio 1.84); only 0s of confirmation; choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785212881,KXBTC15M-26JUL280030-30,no,97,55,only 10s of confirmation; choppy window (7 crossings of 50c)
1785212892,KXBTC15M-26JUL280030-30,no,98,80,only 20s of confirmation; choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785212902,KXBTC15M-26JUL280030-30,no,98,80,only 31s of confirmation; choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785213617,KXBTC15M-26JUL280045-45,no,98,55,only 40s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785213627,KXBTC15M-26JUL280045-45,no,96,30,only 50s of confirmation
1785214392,KXBTC15M-26JUL280100-00,yes,95,30,weak cushion (dist/vol ratio 1.70); only 30s of confirmation
1785214422,KXBTC15M-26JUL280100-00,yes,95,0,weak cushion (dist/vol ratio 1.81)
1785216102,KXBTC15M-26JUL280130-30,yes,96,30,only 50s of confirmation
1785218167,KXBTC15M-26JUL280200-00,no,97,55,only 10s of confirmation; choppy window (3 crossings of 50c)
1785218177,KXBTC15M-26JUL280200-00,no,98,80,only 20s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785218187,KXBTC15M-26JUL280200-00,no,98,80,only 30s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785218892,KXBTC15M-26JUL280215-15,no,95,30,only 50s of confirmation
1785219707,KXBTC15M-26JUL280230-30,yes,95,30,only 10s of confirmation
1785219717,KXBTC15M-26JUL280230-30,yes,96,30,only 20s of confirmation
1785219727,KXBTC15M-26JUL280230-30,yes,97,30,only 30s of confirmation
1785219738,KXBTC15M-26JUL280230-30,yes,97,30,only 40s of confirmation
1785219748,KXBTC15M-26JUL280230-30,yes,98,55,only 51s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785219758,KXBTC15M-26JUL280230-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785220814,KXBTC15M-26JUL280245-45,yes,95,55,weak cushion (dist/vol ratio 1.33); only 40s of confirmation; choppy window (10 crossings of 50c)
1785220825,KXBTC15M-26JUL280245-45,yes,97,55,weak cushion (dist/vol ratio 1.36); only 50s of confirmation; choppy window (10 crossings of 50c)
1785220835,KXBTC15M-26JUL280245-45,yes,97,25,weak cushion (dist/vol ratio 1.51); choppy window (10 crossings of 50c)
1785220845,KXBTC15M-26JUL280245-45,yes,98,50,weak cushion (dist/vol ratio 1.71); choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785220865,KXBTC15M-26JUL280245-45,yes,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785220875,KXBTC15M-26JUL280245-45,yes,97,25,weak cushion (dist/vol ratio 1.55); choppy window (10 crossings of 50c)
1785220885,KXBTC15M-26JUL280245-45,yes,96,25,weak cushion (dist/vol ratio 1.55); choppy window (10 crossings of 50c)
1785220895,KXBTC15M-26JUL280245-45,yes,96,25,weak cushion (dist/vol ratio 1.18); choppy window (10 crossings of 50c)
1785220905,KXBTC15M-26JUL280245-45,yes,97,25,weak cushion (dist/vol ratio 1.31); choppy window (10 crossings of 50c)
1785220915,KXBTC15M-26JUL280245-45,yes,98,50,weak cushion (dist/vol ratio 1.35); choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785220925,KXBTC15M-26JUL280245-45,yes,98,50,weak cushion (dist/vol ratio 1.46); choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785221703,KXBTC15M-26JUL280300-00,yes,95,30,only 10s of confirmation
1785221714,KXBTC15M-26JUL280300-00,yes,95,30,only 21s of confirmation
1785221724,KXBTC15M-26JUL280300-00,yes,96,30,only 31s of confirmation
1785221734,KXBTC15M-26JUL280300-00,yes,97,30,only 41s of confirmation
1785221744,KXBTC15M-26JUL280300-00,yes,98,55,only 51s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785221754,KXBTC15M-26JUL280300-00,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785221764,KXBTC15M-26JUL280300-00,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785221825,KXBTC15M-26JUL280300-00,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785222499,KXBTC15M-26JUL280315-15,no,95,30,only 20s of confirmation
1785222509,KXBTC15M-26JUL280315-15,no,95,30,only 30s of confirmation
1785224464,KXBTC15M-26JUL280345-45,no,95,55,only 30s of confirmation; choppy window (4 crossings of 50c)
1785224474,KXBTC15M-26JUL280345-45,no,96,55,only 41s of confirmation; choppy window (4 crossings of 50c)
1785224484,KXBTC15M-26JUL280345-45,no,98,80,only 51s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785224494,KXBTC15M-26JUL280345-45,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785225361,KXBTC15M-26JUL280400-00,yes,95,55,weak cushion (dist/vol ratio 1.09); only 11s of confirmation; choppy window (8 crossings of 50c)
1785225401,KXBTC15M-26JUL280400-00,yes,96,55,weak cushion (dist/vol ratio 1.08); only 51s of confirmation; choppy window (8 crossings of 50c)
1785225411,KXBTC15M-26JUL280400-00,yes,97,25,weak cushion (dist/vol ratio 1.34); choppy window (8 crossings of 50c)
1785225421,KXBTC15M-26JUL280400-00,yes,96,25,weak cushion (dist/vol ratio 1.19); choppy window (8 crossings of 50c)
1785225451,KXBTC15M-26JUL280400-00,yes,96,55,weak cushion (dist/vol ratio 0.82); only 0s of confirmation; choppy window (8 crossings of 50c)
1785225472,KXBTC15M-26JUL280400-00,yes,95,55,weak cushion (dist/vol ratio 0.95); only 20s of confirmation; choppy window (8 crossings of 50c)
1785226268,KXBTC15M-26JUL280415-15,no,96,55,only 10s of confirmation; choppy window (8 crossings of 50c)
1785226278,KXBTC15M-26JUL280415-15,no,95,55,weak cushion (dist/vol ratio 1.88); only 20s of confirmation; choppy window (8 crossings of 50c)
1785226308,KXBTC15M-26JUL280415-15,no,96,55,only 50s of confirmation; choppy window (8 crossings of 50c)
1785226318,KXBTC15M-26JUL280415-15,no,97,25,choppy window (8 crossings of 50c)
1785226328,KXBTC15M-26JUL280415-15,no,97,25,choppy window (8 crossings of 50c)
1785226338,KXBTC15M-26JUL280415-15,no,98,50,choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785226349,KXBTC15M-26JUL280415-15,no,98,50,choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785227225,KXBTC15M-26JUL280430-30,yes,96,55,weak cushion (dist/vol ratio 0.81); only 10s of confirmation; choppy window (3 crossings of 50c)
1785227286,KXBTC15M-26JUL280430-30,yes,98,50,weak cushion (dist/vol ratio 0.98); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228233,KXBTC15M-26JUL280445-45,yes,98,80,weak cushion (dist/vol ratio 0.38); only 0s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228767,KXBTC15M-26JUL280500-00,no,95,55,only 0s of confirmation; choppy window (10 crossings of 50c)
1785228777,KXBTC15M-26JUL280500-00,no,95,55,weak cushion (dist/vol ratio 1.88); only 10s of confirmation; choppy window (10 crossings of 50c)
1785228788,KXBTC15M-26JUL280500-00,no,95,55,only 20s of confirmation; choppy window (10 crossings of 50c)
1785228798,KXBTC15M-26JUL280500-00,no,96,55,only 31s of confirmation; choppy window (10 crossings of 50c)
1785228808,KXBTC15M-26JUL280500-00,no,97,55,only 41s of confirmation; choppy window (10 crossings of 50c)
1785228818,KXBTC15M-26JUL280500-00,no,97,55,only 51s of confirmation; choppy window (10 crossings of 50c)
1785228828,KXBTC15M-26JUL280500-00,no,97,25,choppy window (10 crossings of 50c)
1785228838,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228848,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228858,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228868,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228878,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228888,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228898,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228959,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785228969,KXBTC15M-26JUL280500-00,no,98,50,choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785229930,KXBTC15M-26JUL280515-15,yes,97,25,weak cushion (dist/vol ratio 1.30); choppy window (4 crossings of 50c)
1785229940,KXBTC15M-26JUL280515-15,yes,98,50,weak cushion (dist/vol ratio 1.34); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785229950,KXBTC15M-26JUL280515-15,yes,98,50,weak cushion (dist/vol ratio 1.38); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785229960,KXBTC15M-26JUL280515-15,yes,96,25,weak cushion (dist/vol ratio 1.14); choppy window (4 crossings of 50c)
1785229970,KXBTC15M-26JUL280515-15,yes,98,50,weak cushion (dist/vol ratio 1.17); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785229980,KXBTC15M-26JUL280515-15,yes,97,25,weak cushion (dist/vol ratio 1.32); choppy window (4 crossings of 50c)
1785229990,KXBTC15M-26JUL280515-15,yes,98,50,weak cushion (dist/vol ratio 1.38); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785230000,KXBTC15M-26JUL280515-15,yes,98,50,weak cushion (dist/vol ratio 1.18); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785230010,KXBTC15M-26JUL280515-15,yes,98,50,weak cushion (dist/vol ratio 1.25); choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785230585,KXBTC15M-26JUL280530-30,yes,95,55,weak cushion (dist/vol ratio 1.77); only 41s of confirmation; choppy window (3 crossings of 50c)
1785230796,KXBTC15M-26JUL280530-30,yes,96,25,weak cushion (dist/vol ratio 1.32); choppy window (3 crossings of 50c)
1785230837,KXBTC15M-26JUL280530-30,yes,96,25,weak cushion (dist/vol ratio 1.33); choppy window (3 crossings of 50c)
1785230847,KXBTC15M-26JUL280530-30,yes,98,50,weak cushion (dist/vol ratio 1.39); choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785230877,KXBTC15M-26JUL280530-30,yes,97,25,weak cushion (dist/vol ratio 1.07); choppy window (3 crossings of 50c)
1785230887,KXBTC15M-26JUL280530-30,yes,97,25,weak cushion (dist/vol ratio 1.39); choppy window (3 crossings of 50c)
1785231567,KXBTC15M-26JUL280545-45,yes,95,30,only 20s of confirmation
1785231577,KXBTC15M-26JUL280545-45,yes,96,30,only 30s of confirmation
1785231587,KXBTC15M-26JUL280545-45,yes,97,30,only 40s of confirmation
1785231597,KXBTC15M-26JUL280545-45,yes,98,55,only 50s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785231608,KXBTC15M-26JUL280545-45,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785231668,KXBTC15M-26JUL280545-45,yes,96,0,weak cushion (dist/vol ratio 1.68)
1785231678,KXBTC15M-26JUL280545-45,yes,97,0,weak cushion (dist/vol ratio 1.63)
1785231688,KXBTC15M-26JUL280545-45,yes,96,0,weak cushion (dist/vol ratio 1.48)
1785231698,KXBTC15M-26JUL280545-45,yes,96,0,weak cushion (dist/vol ratio 1.53)
1785231708,KXBTC15M-26JUL280545-45,yes,97,0,weak cushion (dist/vol ratio 1.57)
1785231718,KXBTC15M-26JUL280545-45,yes,98,25,weak cushion (dist/vol ratio 1.61); entry 98c: sample shows 98c+ is overpriced
1785232414,KXBTC15M-26JUL280600-00,no,95,55,only 10s of confirmation; choppy window (4 crossings of 50c)
1785232424,KXBTC15M-26JUL280600-00,no,96,55,only 20s of confirmation; choppy window (4 crossings of 50c)
1785232434,KXBTC15M-26JUL280600-00,no,96,55,only 30s of confirmation; choppy window (4 crossings of 50c)
1785232444,KXBTC15M-26JUL280600-00,no,96,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785232454,KXBTC15M-26JUL280600-00,no,98,80,only 50s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785232464,KXBTC15M-26JUL280600-00,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785233381,KXBTC15M-26JUL280615-15,no,95,25,choppy window (8 crossings of 50c)
1785233401,KXBTC15M-26JUL280615-15,no,95,25,choppy window (8 crossings of 50c)
1785233411,KXBTC15M-26JUL280615-15,no,97,25,choppy window (8 crossings of 50c)
1785233421,KXBTC15M-26JUL280615-15,no,97,25,choppy window (8 crossings of 50c)
1785233432,KXBTC15M-26JUL280615-15,no,98,50,choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785233442,KXBTC15M-26JUL280615-15,no,97,25,choppy window (8 crossings of 50c)
1785233452,KXBTC15M-26JUL280615-15,no,98,50,choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785233502,KXBTC15M-26JUL280615-15,no,98,50,choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785233532,KXBTC15M-26JUL280615-15,no,95,55,weak cushion (dist/vol ratio 1.88); only 0s of confirmation; choppy window (8 crossings of 50c)
1785233553,KXBTC15M-26JUL280615-15,no,98,80,only 21s of confirmation; choppy window (8 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785234056,KXBTC15M-26JUL280630-30,yes,95,0,weak cushion (dist/vol ratio 1.42)
1785234067,KXBTC15M-26JUL280630-30,yes,96,0,weak cushion (dist/vol ratio 1.51)
1785234077,KXBTC15M-26JUL280630-30,yes,96,0,weak cushion (dist/vol ratio 1.52)
1785235064,KXBTC15M-26JUL280645-45,yes,96,30,only 40s of confirmation
1785235074,KXBTC15M-26JUL280645-45,yes,96,30,only 50s of confirmation
1785236313,KXBTC15M-26JUL280700-00,no,96,55,weak cushion (dist/vol ratio 1.72); only 20s of confirmation; choppy window (3 crossings of 50c)
1785236323,KXBTC15M-26JUL280700-00,no,97,55,only 31s of confirmation; choppy window (3 crossings of 50c)
1785236958,KXBTC15M-26JUL280715-15,no,95,30,only 11s of confirmation
1785236968,KXBTC15M-26JUL280715-15,no,96,30,only 21s of confirmation
1785236978,KXBTC15M-26JUL280715-15,no,96,30,only 31s of confirmation
1785236988,KXBTC15M-26JUL280715-15,no,97,30,only 41s of confirmation
1785236998,KXBTC15M-26JUL280715-15,no,97,30,only 51s of confirmation
1785237008,KXBTC15M-26JUL280715-15,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785237018,KXBTC15M-26JUL280715-15,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785237028,KXBTC15M-26JUL280715-15,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785237038,KXBTC15M-26JUL280715-15,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785237603,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237613,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237623,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237643,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237653,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237663,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237673,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237683,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237693,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237703,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237713,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237723,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237734,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237744,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237754,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237764,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785237774,KXBTC15M-26JUL280730-30,yes,98,25,entry 98c: sample shows 98c+ is overpriced
1785239516,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.62)
1785239526,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.71)
1785239536,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.63)
1785239546,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.65)
1785239556,KXBTC15M-26JUL280800-00,yes,97,0,weak cushion (dist/vol ratio 1.67)
1785239566,KXBTC15M-26JUL280800-00,yes,97,0,weak cushion (dist/vol ratio 1.62)
1785239576,KXBTC15M-26JUL280800-00,yes,97,0,weak cushion (dist/vol ratio 1.58)
1785239637,KXBTC15M-26JUL280800-00,yes,95,0,weak cushion (dist/vol ratio 1.32)
1785239647,KXBTC15M-26JUL280800-00,yes,95,0,weak cushion (dist/vol ratio 1.35)
1785239657,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.42)
1785239667,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.44)
1785239677,KXBTC15M-26JUL280800-00,yes,96,0,weak cushion (dist/vol ratio 1.41)
1785239687,KXBTC15M-26JUL280800-00,yes,95,0,weak cushion (dist/vol ratio 1.18)
1785239707,KXBTC15M-26JUL280800-00,yes,97,0,weak cushion (dist/vol ratio 1.54)
1785239717,KXBTC15M-26JUL280800-00,yes,98,25,weak cushion (dist/vol ratio 1.59); entry 98c: sample shows 98c+ is overpriced
1785239728,KXBTC15M-26JUL280800-00,yes,98,25,weak cushion (dist/vol ratio 1.64); entry 98c: sample shows 98c+ is overpriced
1785239748,KXBTC15M-26JUL280800-00,yes,98,25,weak cushion (dist/vol ratio 1.59); entry 98c: sample shows 98c+ is overpriced
1785239758,KXBTC15M-26JUL280800-00,yes,98,25,weak cushion (dist/vol ratio 1.58); entry 98c: sample shows 98c+ is overpriced
